0.968580, 0.320996, 0.271968, -0.370665, Clase1
1.114249, -0.107352, 0.357088, -0.386180, Clase1
0.149655, -0.803773, -0.049858, 1.205740, Clase1
1.616970, -1.067638, 0.440571, -0.569573, Clase1
0.392347, -0.251151, 0.440007, -1.217497, Clase1
1.824975, -0.903870, -1.045847, 0.602650, Clase1
0.453826, -0.388991, -0.154113, -1.858008, Clase1
0.233045, 1.068526, 0.649359, 0.727885, Clase1
1.369109, -1.029896, 0.164488, 1.586762, Clase1
1.096710, -0.482721, 0.091413, 0.426032, Clase1
1.402762, -1.175246, 0.538106, -0.300180, Clase1
-0.490569, -0.452073, -0.379329, 0.053065, Clase1
0.963202, -1.130093, -0.385814, 0.170632, Clase1
1.123894, -0.950288, -0.359793, -1.453293, Clase1
-0.407890, 1.250133, 0.270788, -0.262080, Clase1
0.059860, -0.813602, 0.909393, -2.503259, Clase1
0.661257, 1.027661, -0.536344, 0.662354, Clase1
1.810634, -1.252823, -0.248135, -0.753605, Clase1
0.983443, 0.384814, -0.410210, 0.089062, Clase1
1.385649, -1.198442, -0.013223, 1.826798, Clase1
1.089340, 1.216841, 0.336296, -0.536839, Clase1
0.147702, -1.489143, 0.527521, 0.147884, Clase1
0.832637, 0.501724, -0.985836, -0.681415, Clase1
0.753713, -1.158448, -0.404244, 0.247397, Clase1
0.955079, -0.908481, 0.879017, 1.564894, Clase1
0.263269, 0.549698, 0.127408, -1.075496, Clase1
1.605225, -0.951969, -1.349565, -0.354519, Clase1
0.522233, 0.539408, -0.351689, -0.117919, Clase1
0.757059, 0.158130, -1.295871, -1.587175, Clase1
1.680907, 0.256964, 0.190563, 1.312368, Clase1
1.429312, 1.358171, -1.763569, -0.183609, Clase1
1.500433, 0.723324, 0.432230, 1.243174, Clase1
0.318083, -0.945426, -0.264878, -0.890348, Clase1
1.376348, -0.454770, -0.858180, 0.382539, Clase1
2.477649, -0.763781, -0.203766, -0.413625, Clase1
0.591441, 0.652657, 0.228481, 0.965564, Clase1
0.552890, 1.215779, 0.126686, 0.825019, Clase1
1.296878, -0.752376, 1.006302, -1.472845, Clase1
-0.165884, -0.160383, 1.239004, -0.360689, Clase1
0.194012, 0.183011, -0.348994, -0.962867, Clase1
1.660157, -0.279826, 0.377090, 0.728992, Clase1
1.812892, -0.235419, -0.177046, -0.229208, Clase1
1.148585, -0.741279, -0.445769, -0.326585, Clase1
1.407140, 0.179891, -0.701462, -0.383936, Clase1
0.542180, 0.469287, 0.468467, -0.949391, Clase1
0.715644, 0.912431, 0.024739, -0.016357, Clase1
1.862791, 0.168027, -0.484501, -0.757638, Clase1
1.960940, 1.546714, -1.084884, 1.320120, Clase1
1.078597, 0.978254, -0.689230, 1.354554, Clase1
1.098943, 0.263373, 1.258520, -0.252462, Clase1
0.284115, 0.177109, 0.280760, 0.476082, Clase1
0.368749, -0.714164, -0.876921, 0.268276, Clase1
1.306903, 0.287348, 0.435140, -0.462646, Clase1
0.736548, -0.617752, -0.103469, 0.253572, Clase1
2.736352, -0.297950, 0.266891, 0.991982, Clase1
1.703137, 0.407067, -0.814584, 1.388928, Clase1
-0.457508, -1.036730, 0.693656, 1.110325, Clase1
0.842773, -0.181186, 0.674990, -0.544891, Clase1
1.005046, -1.181754, 0.076651, -0.883698, Clase1
2.809739, -0.459070, 0.624347, -0.469244, Clase1
2.295301, 1.309088, -0.886805, 0.221930, Clase1
1.081221, -0.021963, -0.274772, 0.464548, Clase1
0.611152, -0.450487, 0.449116, 0.133190, Clase1
1.453845, -0.396117, -1.417239, 0.122234, Clase1
0.639459, -1.229548, -0.294217, 0.559960, Clase1
-0.238374, 0.034229, -0.402532, -0.546166, Clase1
-0.234683, 0.112689, -0.624791, -1.201873, Clase1
0.701404, 1.207179, 0.638496, -0.093837, Clase1
1.637077, 0.280332, -1.061316, 0.820973, Clase1
0.603552, 0.023280, -1.119265, 0.161970, Clase1
0.814284, 1.805456, -0.186072, 1.116127, Clase1
0.963132, -1.045896, -0.655824, -0.716373, Clase1
1.320345, -0.265494, -0.533639, 0.376284, Clase1
0.925953, -1.814035, -1.028933, -0.326895, Clase1
0.742687, 1.339148, 0.589722, -0.324650, Clase1
0.788607, -0.410126, -1.002015, -0.362430, Clase1
1.577239, 0.101887, 0.619026, 0.091464, Clase1
2.091439, -0.614910, -1.739326, 0.621709, Clase1
0.802340, -0.762085, 0.904364, -1.048676, Clase1
1.797464, 0.073223, -0.791782, 0.203269, Clase1
1.108979, 0.419620, -0.926068, -1.294109, Clase1
1.721768, 0.421880, -0.478583, -0.929548, Clase1
1.784651, 0.399458, -0.165019, 0.180473, Clase1
0.555388, -0.273739, 0.833068, -0.199510, Clase1
1.237965, -0.115300, 0.301189, 0.634821, Clase1
1.103864, -0.432791, 0.344043, -0.256287, Clase1
0.375281, -0.068208, 0.299625, -0.062951, Clase1
1.613125, -0.518189, -1.320977, -1.111907, Clase1
0.928254, -1.796749, -0.090714, 0.105119, Clase1
2.206944, 1.274488, -0.229048, 1.058443, Clase1
0.138540, 0.714771, 0.149172, 1.389014, Clase1
0.425789, 0.563566, 0.163817, -2.360660, Clase1
1.443499, 0.340140, -0.281032, -0.193075, Clase1
-0.479768, 0.230659, 0.569994, 0.296921, Clase1
0.953167, 0.558397, 0.088013, -0.375974, Clase1
0.225916, 0.034570, 0.447264, -1.319689, Clase1
1.459566, -1.047765, -1.340262, -0.134734, Clase1
1.300819, -1.239971, 0.115482, -0.849524, Clase1
1.914196, 0.701017, -0.555328, -0.407745, Clase1
0.576402, 0.228628, -0.287593, -1.302483, Clase1
0.628353, 0.220590, -0.367511, 0.799089, Clase1
0.652473, -0.272428, -1.122636, 1.218338, Clase1
0.569563, -0.326477, 0.193890, 0.249094, Clase1
0.772412, -0.421366, 0.294936, 0.834655, Clase1
0.450585, 0.480962, -0.636802, -0.594708, Clase1
2.359042, 0.298714, -0.933109, 1.527852, Clase1
0.183088, -0.978654, 0.865095, -0.092090, Clase1
1.081806, -0.988021, 0.255409, -0.751137, Clase1
0.216169, 1.554064, -0.643527, 1.090308, Clase1
0.441486, -0.089569, 1.004840, -2.193575, Clase1
-0.511407, -0.033235, 0.068844, -1.252969, Clase1
1.859591, -0.436429, 0.859742, -0.349465, Clase1
-0.002203, -1.623144, 0.142669, -0.637563, Clase1
1.846458, 0.014020, -0.226772, 0.283742, Clase1
0.872810, 0.022163, 0.197835, 0.576790, Clase1
1.064682, -0.854399, 1.003642, -0.868198, Clase1
1.939853, 1.184571, 0.196521, 0.046510, Clase1
-0.242093, 0.127912, 0.167446, -0.170787, Clase1
1.025444, -0.121938, 1.275656, -0.196472, Clase1
0.041853, 0.147960, -1.421488, 1.211186, Clase1
1.423600, 0.715947, 0.455590, 0.167671, Clase1
0.595578, 0.724567, 0.721056, -1.164385, Clase1
1.418368, 0.900508, -0.905079, 0.714614, Clase1
0.825091, -1.128179, 2.210358, 0.723726, Clase1
2.017118, 0.253429, -0.870452, -0.282183, Clase1
0.305488, -0.858973, 0.267106, 0.601513, Clase1
0.119069, 0.256121, -0.002502, 0.062959, Clase1
1.417764, 0.918437, 0.406306, 0.183701, Clase1
0.941828, 0.422710, 0.411625, -0.477639, Clase1
0.016776, 0.449707, -0.153843, -0.327041, Clase1
1.258617, -0.503807, -0.011548, 0.479254, Clase1
1.671876, 0.021039, 0.723924, 0.425772, Clase1
0.578459, 0.131832, 0.957963, -0.736933, Clase1
0.811917, 0.778389, -0.720289, 1.309021, Clase1
0.635049, 0.014613, -0.608031, -0.159742, Clase1
0.701767, 0.297443, -1.092505, 1.167425, Clase1
0.774600, 0.111612, 0.376068, -0.908551, Clase1
0.741391, 1.445336, 1.394802, -0.866840, Clase1
2.036923, -1.028148, -0.343909, -0.878455, Clase1
1.228563, -0.120365, 0.256518, 1.627774, Clase1
1.823363, -0.499365, 0.491326, 0.010665, Clase1
1.450404, -0.906936, -0.596097, 0.222826, Clase1
0.231086, 0.227635, -0.449975, -0.984465, Clase1
0.319781, -0.124444, 0.000643, 0.461936, Clase1
2.632622, 0.873377, -0.244701, 0.122416, Clase1
2.186083, 0.991724, -0.234925, 0.275736, Clase1
1.324536, 1.397386, 0.368180, -1.516485, Clase1
-0.027053, 1.227077, 1.083740, -0.849737, Clase1
0.466591, -2.483877, 0.567859, 0.222843, Clase1
1.813703, 0.040137, 0.023019, -0.406162, Clase1
0.909947, -0.393557, -0.822993, 0.025938, Clase1
-0.756943, 0.266749, 0.028121, 0.292620, Clase1
1.701197, 0.256293, -0.942895, -0.812711, Clase1
0.535568, -0.605789, 1.272803, 0.261798, Clase1
0.978568, 0.960686, -0.498546, -0.542497, Clase1
3.236450, -1.543237, 0.141928, 1.119938, Clase1
0.942185, 0.472533, 0.915587, -1.487879, Clase1
2.685972, 0.522503, -1.204333, 0.356449, Clase1
1.024439, 0.996655, 0.817231, -0.282144, Clase1
2.226999, -0.774448, 0.190045, 0.359689, Clase1
0.714762, -0.117321, -0.043758, 0.975885, Clase1
1.675184, -0.040061, -0.164629, -0.639327, Clase1
1.001811, 1.541781, -0.698295, -0.143507, Clase1
1.933659, -0.483389, 0.393269, -0.484084, Clase1
2.005598, -0.864418, 0.860587, -0.705429, Clase1
1.589339, 0.642877, -0.306985, 0.132787, Clase1
-0.492585, -0.699632, -0.643815, -0.787992, Clase1
0.336408, -0.694885, 0.624614, -1.369262, Clase1
0.754779, 0.063103, -0.647151, 0.177447, Clase1
-0.160294, 0.030808, 0.615607, -0.155895, Clase1
1.833557, 0.688090, 0.901843, -0.158624, Clase1
1.324593, -1.106948, -1.184734, 1.182694, Clase1
1.443643, 0.341489, 0.364664, -0.243821, Clase1
1.434018, -0.055922, -0.689033, -0.824275, Clase1
0.406988, 0.357479, -1.409531, 0.129461, Clase1
0.514552, -0.077891, -1.603935, -0.162983, Clase1
1.487713, 0.510590, -0.606238, -0.335748, Clase1
0.850366, 0.556700, 0.697310, 0.807754, Clase1
0.771172, 0.196371, -1.607513, -1.005019, Clase1
0.574359, -0.096104, -1.807162, -0.101795, Clase1
1.588860, -0.751576, 0.441681, -0.688787, Clase1
0.853630, -0.153731, 0.022245, -1.135507, Clase1
1.050889, -0.452411, 0.737915, -0.382906, Clase1
0.686571, 0.231480, 0.250290, -0.101941, Clase1
1.999469, 0.151078, 0.582023, 0.191435, Clase1
0.231539, 1.289535, -0.981940, -0.342525, Clase1
1.642073, -0.303154, 0.142688, -2.320730, Clase1
0.235610, -1.397166, 0.816012, -0.112803, Clase1
1.024038, 0.409586, -0.733759, 1.722895, Clase1
0.381915, -0.164269, 0.014536, 0.280595, Clase1
1.418789, -0.172372, 1.151625, -0.970666, Clase1
0.213248, -0.099971, 0.034535, 0.485597, Clase1
-0.351632, 0.821324, -0.300107, -0.692671, Clase1
0.469790, -0.493866, 0.146286, -0.615722, Clase1
1.460609, -0.528972, 0.052215, 0.873070, Clase1
0.686123, -0.209017, -0.766362, -0.896358, Clase1
0.440046, 0.371736, 1.594996, 0.011449, Clase1
1.098090, -1.421794, -0.190598, -0.783824, Clase1
1.866942, 0.658548, -0.729327, 0.456858, Clase1
0.153477, -1.344359, -0.417739, -0.124581, Clase1
0.191547, 0.256236, -0.490701, 0.587510, Clase1
0.766815, 0.613949, 0.311165, 0.549068, Clase1
0.782933, 0.406532, -0.262195, 0.184382, Clase1
0.459213, -0.001129, -0.509237, -0.674611, Clase1
2.121490, 0.199232, 0.662461, 1.401791, Clase1
1.964230, -0.779128, -0.191047, 0.641354, Clase1
0.658871, 1.380786, -0.594774, 0.017054, Clase1
2.112732, 0.559993, 1.906581, -0.056368, Clase1
-0.155896, -0.026743, -0.450424, -0.353345, Clase1
1.681431, -0.188448, -0.095420, -0.263814, Clase1
2.003451, -1.087395, -0.347889, -1.848733, Clase1
-0.073857, 0.472386, 0.688715, -0.483536, Clase1
0.985773, -0.244357, -0.395358, -1.277165, Clase1
0.581031, 0.738254, -1.944090, 0.480772, Clase1
1.421702, -0.988648, -0.061497, 2.168132, Clase1
2.614133, 0.417843, -0.189644, 0.317726, Clase1
0.726980, -1.276051, -0.232440, -0.999871, Clase1
1.120518, 0.278427, -0.215061, -1.481976, Clase1
0.485094, -0.535176, -0.312751, 1.444242, Clase1
0.774923, 1.663836, -0.257352, -0.974207, Clase1
1.437859, 1.206598, 0.252605, 1.112552, Clase1
1.307720, 0.101057, -0.657827, 0.591014, Clase1
0.963437, -0.412742, -0.259065, 0.449609, Clase1
0.638439, -0.277723, -0.463723, -0.285728, Clase1
0.595934, -1.180354, -0.689110, -0.064870, Clase1
1.473503, 0.369023, -0.507322, -0.487983, Clase1
1.043588, 0.204318, -0.862489, -1.683072, Clase1
2.742562, -0.664575, -1.090672, 1.124031, Clase1
0.723192, -1.076387, -2.361655, 0.391095, Clase1
1.226091, -0.907748, 0.316608, 0.341636, Clase1
0.943451, -1.086108, 0.275523, 0.636201, Clase1
1.188945, -1.139712, 0.352644, -0.194528, Clase1
0.091554, 0.307333, -0.233891, 0.492923, Clase1
1.533897, -0.693844, -1.303152, 0.409312, Clase1
0.762745, 0.452089, 0.462786, 0.285899, Clase1
1.625533, 0.484659, 0.476899, -1.655729, Clase1
0.800034, 0.647622, -0.096919, 1.683950, Clase1
0.716719, 0.612053, -1.044673, 1.342201, Clase1
-0.792747, 0.468564, -0.764540, -0.499782, Clase1
1.793033, 0.263891, 1.104051, -1.712959, Clase1
1.707468, -0.103799, 0.574734, -1.497133, Clase1
1.557839, 0.963555, 0.984440, 0.085535, Clase1
0.927362, 0.126412, -0.819239, -0.081784, Clase1
0.981650, 0.648000, -0.776007, 0.964938, Clase1
0.961746, -1.446564, -0.954943, 0.062013, Clase1
3.263154, 1.620947, 1.319480, -0.071150, Clase1
1.570022, 0.770282, -0.396998, -0.834261, Clase1
1.595989, -0.478100, 1.128964, 0.121117, Clase1
1.873042, -0.341184, 0.477880, -1.065937, Clase1
2.871165, 0.136267, -0.054678, 0.010594, Clase1
1.694426, 2.300607, -0.105061, 0.005179, Clase1
1.676070, -0.565544, 0.387799, -0.021799, Clase1
1.673245, 0.398390, 0.640754, -1.016600, Clase1
1.544964, -0.628447, 0.070581, 0.247886, Clase1
1.288005, -1.149348, -0.522871, -0.260487, Clase1
0.560399, -1.777648, -0.522800, 0.082554, Clase1
2.029107, 0.906527, -1.346412, -0.230817, Clase1
1.040202, -0.723060, -0.245344, -0.284520, Clase1
1.605578, -0.784181, 0.569110, -1.199678, Clase1
0.515141, -0.142995, 0.482893, 0.027576, Clase1
0.669918, 0.404670, 0.141132, 0.420749, Clase1
0.829422, 1.004509, 0.520824, -0.392316, Clase1
0.472949, -0.199242, -0.554719, -0.762422, Clase1
1.997420, -1.306423, -0.595131, 0.676951, Clase1
1.074577, 0.535666, -2.017986, -0.071478, Clase1
1.741881, -0.250194, 0.362739, 0.639486, Clase1
1.207358, -0.465528, -0.790029, 0.583775, Clase1
1.542190, -0.441667, 1.539314, -1.829050, Clase1
1.767161, 0.462062, -0.654389, 0.272181, Clase1
0.783739, -0.484111, -0.603359, -0.356679, Clase1
0.607409, 0.379869, -0.893056, -0.799041, Clase1
0.199564, -0.328801, -1.477567, 0.746646, Clase1
2.182842, -0.502209, -0.451306, -0.904744, Clase1
0.083752, -0.601330, 0.732046, -0.105764, Clase1
1.638649, -0.192879, -0.147157, 0.540615, Clase1
1.293059, 0.247427, -0.433663, -0.445961, Clase1
1.022414, -0.320900, 1.943774, -1.539712, Clase1
1.701072, 0.293766, 0.707925, -0.663017, Clase1
1.401665, -0.099882, 0.766073, -1.326304, Clase1
0.841414, 0.209983, 0.405556, 1.036574, Clase1
-0.080228, 0.687134, 0.516247, 0.527940, Clase1
0.626501, 0.506758, -0.466415, 0.001185, Clase1
0.161566, 0.640684, 0.190020, 0.580435, Clase1
0.609897, -0.500260, 1.426481, -1.597513, Clase1
0.680004, -0.575313, -0.050355, -0.940707, Clase1
1.213637, 0.331335, 0.543281, 0.292991, Clase1
0.972435, 0.311277, -0.057550, -0.099178, Clase1
1.716497, -0.828776, 0.106902, 0.129300, Clase1
1.134321, 0.139882, -0.014935, 0.032049, Clase1
-0.745876, -0.038219, -0.020211, 0.070945, Clase1
1.842282, -0.976742, -0.420366, -2.136265, Clase1
1.958036, 0.074748, 1.565847, -0.343105, Clase1
1.249265, 0.364831, -2.146049, -0.519061, Clase1
1.052151, -0.294151, -0.045232, 0.306146, Clase1
-0.452818, 1.348753, -0.646350, -0.008386, Clase1
1.622728, 0.444118, -0.823199, -0.746595, Clase1
0.445704, 1.796649, -1.223034, 1.148738, Clase1
1.814572, -0.301997, 0.469084, 0.683187, Clase1
0.023426, -0.060007, -0.557158, -0.223789, Clase1
2.793842, -0.344840, 0.099743, 0.004282, Clase1
1.328503, 0.496613, -0.051979, 0.050928, Clase1
0.042215, 0.699293, 1.537862, 0.306679, Clase1
1.919414, 0.711866, -0.676958, -0.366976, Clase1
2.102005, 0.170911, -0.756002, -1.239134, Clase1
0.556922, -1.560515, 1.323737, -0.259024, Clase1
1.246838, 0.730781, -0.501224, 0.262896, Clase1
1.022542, -1.057201, 1.018790, 0.775537, Clase1
0.028449, -0.126244, 0.707001, -0.898359, Clase1
0.602669, 0.621272, -1.434041, -0.302050, Clase1
0.564574, -0.131323, 0.204861, 1.290964, Clase1
1.102774, 0.369138, -0.799232, 0.879881, Clase1
0.733185, 0.517735, 0.301678, -1.614841, Clase1
1.423806, 0.709140, 1.025509, 1.232194, Clase1
2.610787, -0.062821, 0.769189, 0.327703, Clase1
0.021701, -0.278488, 1.286767, 1.460795, Clase1
1.355056, 0.336075, -0.392550, 1.287997, Clase1
0.107704, -2.061489, -0.863232, -0.525166, Clase1
0.144625, 0.444897, -0.162967, -0.355901, Clase1
0.145754, 0.247155, -0.306036, 0.439673, Clase1
0.555692, 1.242999, 1.128368, 0.059330, Clase1
0.677337, 0.674800, -0.117967, -1.146062, Clase1
0.633018, 0.355871, -1.282905, 0.674855, Clase1
0.681621, 1.779391, -0.006065, 1.413895, Clase1
0.171974, 0.203147, 0.258473, -0.595347, Clase1
0.148897, 1.148502, 0.512123, 0.264025, Clase1
0.747769, -0.567033, -0.538943, 0.460650, Clase1
1.173391, 0.638771, -1.361223, -0.657862, Clase1
0.912952, 0.111230, 0.555728, -0.057916, Clase1
2.059937, -0.486747, 0.336342, -0.404032, Clase1
1.858116, 0.191532, 0.142481, 0.617715, Clase1
-0.203095, -0.936062, -0.228796, -0.043884, Clase1
0.107707, 0.829925, 0.300244, -0.670216, Clase1
-0.143185, 0.831502, 1.235877, 0.615127, Clase1
0.607916, 0.839637, -1.385869, -0.936602, Clase1
-0.166918, -0.255190, 0.921660, -0.464961, Clase1
0.619404, -0.085143, -0.847814, 0.491229, Clase1
0.230344, -0.045796, -0.238683, -1.117195, Clase1
1.760899, -0.081663, -0.937788, -0.632554, Clase1
0.569025, -0.392074, -0.617331, -0.379575, Clase1
0.335436, -0.050083, 1.012821, 1.181961, Clase1
-0.967193, -0.107583, 0.030628, 0.800612, Clase1
0.761448, 0.173863, -0.637927, -0.374176, Clase1
-0.386398, 0.243387, -0.055262, 0.865991, Clase1
2.163327, -0.112487, 0.652545, 1.144231, Clase1
1.563243, -0.395871, -0.167411, -0.908971, Clase1
2.307701, -0.860756, 0.807416, 1.020353, Clase1
2.822590, 0.312661, 0.849326, -0.294170, Clase1
1.564586, 0.441401, -1.796313, 0.981938, Clase1
0.882760, -0.075711, -0.320261, 0.014563, Clase1
0.483049, -0.023693, 0.938920, -0.049503, Clase1
1.551145, 0.093909, 1.034879, 0.155538, Clase1
1.762410, -0.517270, 0.308645, 0.781742, Clase1
1.887988, 0.053273, -0.807138, 1.199676, Clase1
1.443534, 0.940575, 0.973351, 1.027612, Clase1
0.659645, -0.397726, 0.429486, -0.446141, Clase1
0.476831, 0.485843, -0.392336, 0.078414, Clase1
1.675570, -0.111212, 0.071441, 0.669528, Clase1
-0.069338, -0.523077, 0.400438, -0.295284, Clase1
1.625504, 0.492477, 0.368759, -0.018495, Clase1
-0.054868, 2.432892, 1.499009, -0.661364, Clase1
1.488908, -1.516784, -1.261201, 0.627063, Clase1
0.068233, -0.207890, 0.712277, -1.502707, Clase1
1.304942, -0.049294, 0.847989, 0.452413, Clase1
1.028925, 0.672329, 0.769745, 0.724121, Clase1
0.953274, 0.062578, -0.621909, 0.723348, Clase1
0.810133, -0.033212, 0.367234, 0.846696, Clase1
1.374086, 1.112152, -1.555930, -0.384772, Clase1
1.761183, 0.612821, 0.042906, -0.627047, Clase1
0.109105, -0.337466, 0.047791, -0.048996, Clase1
0.080041, -0.254573, -0.568602, 0.250015, Clase1
0.988424, 0.002421, 0.007516, -0.162197, Clase1
0.668906, -1.148704, -0.310795, 0.718099, Clase1
1.522893, -0.748779, -1.179653, -0.357683, Clase1
1.164810, -0.279005, 0.682495, 0.153365, Clase1
0.757782, -0.134783, -1.636428, 0.725470, Clase1
0.755197, 0.493734, 1.758760, 0.297030, Clase1
0.116116, 1.082056, 1.004300, -0.075726, Clase1
0.682385, -0.258942, 1.091025, -1.312623, Clase1
2.262241, 1.190845, 0.424986, -0.186579, Clase1
2.519522, -0.372390, 1.953769, -0.101859, Clase1
2.750727, 0.953414, 1.095934, 0.560818, Clase1
0.908494, 0.788148, -1.425778, 0.209417, Clase1
0.788942, -0.256994, 1.229081, -0.564471, Clase1
-0.063777, 0.188487, -1.283830, -1.281571, Clase1
0.873134, 0.368770, -0.246491, 0.175284, Clase1
0.775330, -0.628862, 0.090019, 1.009687, Clase1
0.153229, -0.956617, 1.514783, -0.917405, Clase1
0.895156, 0.449951, -0.191156, -0.081454, Clase1
1.453199, 0.397263, -0.443874, -1.238561, Clase1
2.053915, 0.706485, -0.689239, 0.012090, Clase1
0.195125, 1.020067, 1.199413, 0.778807, Clase1
1.879109, 1.121074, 0.720396, -0.902231, Clase1
1.788384, -0.615288, -0.133794, 0.766387, Clase1
1.164582, -0.517092, 0.063571, 0.442570, Clase1
1.655764, 0.243327, -0.136284, -0.964983, Clase1
-0.299201, 0.758904, -0.824026, 0.982893, Clase1
1.805354, 0.023603, -0.117184, 0.008477, Clase1
1.256378, -0.167626, 0.014881, 0.000345, Clase1
1.991439, -0.166169, 0.479268, -0.411718, Clase1
0.641622, 0.365406, -0.817914, -0.384896, Clase1
0.685728, 0.138836, -1.248713, 0.323740, Clase1
0.679153, -0.819670, 0.420235, 1.576491, Clase1
2.119361, -0.699207, 0.341069, -0.738433, Clase1
2.694650, 0.434895, 0.018841, 0.510076, Clase1
2.173170, 0.301278, 0.434698, -0.406096, Clase1
1.008852, 1.422104, 0.295168, -0.443805, Clase1
0.775416, 0.954841, -0.446500, -0.022420, Clase1
0.683184, -0.045151, -0.479520, 0.334927, Clase1
1.698336, 0.380729, -1.058451, 0.623253, Clase1
0.432823, 0.570218, -1.050667, 0.372325, Clase1
-0.048072, 0.691766, 1.050723, 0.891516, Clase1
0.972327, 0.512195, -0.092561, 1.066517, Clase1
0.981004, -0.184289, 0.173142, 0.345490, Clase1
1.080656, -0.916135, 0.699901, -0.525376, Clase1
0.548334, -0.017458, -0.210765, 0.341628, Clase1
0.907747, 0.508433, -0.147467, 0.267246, Clase1
1.053877, 1.095740, 0.204666, -0.176958, Clase1
1.735885, -0.484571, 0.537677, -0.351935, Clase1
0.102340, 1.025609, 0.550140, 0.762764, Clase1
0.452735, 0.137735, 0.381186, -0.993640, Clase1
0.848655, 1.050655, -1.306027, -0.462947, Clase1
1.254895, -0.259263, -0.966583, -0.501137, Clase1
1.974005, 0.511863, -0.202330, -0.707721, Clase1
1.943757, -0.010718, -0.246300, -0.618750, Clase1
-0.416946, 0.449403, -0.086749, -0.295762, Clase1
1.583434, -1.256033, -0.447331, -0.190402, Clase1
2.327443, 0.251323, 0.046855, 1.365073, Clase1
1.586154, 1.414808, -0.729394, -0.454436, Clase1
1.052997, 0.331362, -0.231912, -1.197761, Clase1
-0.323189, -1.149080, 0.470033, -1.903184, Clase1
1.491810, 0.160365, 0.108958, -0.736386, Clase1
0.177824, -0.419480, -1.244894, 0.064880, Clase1
1.609378, 0.236202, 1.077370, -0.684611, Clase1
1.829871, -0.794446, -0.292006, -0.110620, Clase1
0.801434, -0.798400, 1.469489, 0.188069, Clase1
1.425365, 0.298691, 0.016263, 0.119777, Clase1
1.870719, 0.320841, -0.205461, -0.330951, Clase1
1.703750, -0.795458, -1.376175, -0.449692, Clase1
0.291443, 1.279907, 0.647122, -0.463925, Clase1
0.862017, -0.955631, 0.711930, 0.769214, Clase1
1.466174, -0.585677, -0.381411, -0.737929, Clase1
0.315663, -0.414625, 0.169701, 0.287025, Clase1
-0.611137, 0.166704, -0.965666, 0.691222, Clase1
1.791842, 0.967538, 0.310577, 0.267574, Clase1
0.762991, -0.764908, 1.791417, 1.172314, Clase1
-0.533040, 0.499179, 0.089759, -0.165624, Clase1
